ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
11017|1|1|17|2|23|1|0|9|5|2|4|2|4|4|0|1|0|0|0|0|0|0|0|2|2|3|3|1|1|3|1|1|1|0|1|sadness|4|4|0110174|Last year when I worked during the Summer holidays and studied á at the same time for an examination I had to repeat; my boyfriend á went to Greece for a holiday for a month.|1|
11017|1|1|17|2|23|1|0|9|5|2|5|2|1|2|0|1|0|0|0|0|0|0|0|1|1|3|2|1|3|1|0|2|1|3|1|disgust|1|2|0110175|When a dog is left whining outside a shop.|1|
11017|1|1|17|2|23|1|0|9|5|2|6|1|3|2|1|0|0|1|0|0|0|0|0|1|3|3|2|2|1|2|3|1|1|3|0|shame|3|2|0110176|When I promised to help a friend over a weekend and did not keep á the promise.|1|
11017|1|1|17|2|23|1|0|9|5|2|7|3|4|3|0|1|0|0|0|0|0|1|0|1|1|3|3|2|1|5|2|1|1|0|1|guilt|4|3|0110177|When I realized that I had three more examinations to take.|1|
11019|1|1|19|1|30|1|2|5|1|2|1|4|4|4|1|0|1|1|0|1|0|0|1|1|2|1|1|1|1|3|1|3|0|2|0|joy|4|4|0110191|The day I was told that I had been accepted as a student of á economics.|1|
11019|1|1|19|1|30|1|2|5|1|2|2|1|1|3|3|0|0|0|0|0|0|0|1|2|1|3|0|3|0|5|3|0|1|2|0|fear|1|3|0110192|While taking a short cut through the Vasa park, I was surrounded á by three people who tried to steal my money.  I was scared and á was saved only by the appearance of other people.|1|
11019|1|1|19|1|30|1|2|5|1|2|3|2|2|4|2|0|0|0|0|0|0|0|1|2|1|3|0|1|3|5|3|0|1|0|0|anger|2|4|0110193|At a restaurant I observed how the gypsies tried to get money by á cheating the foreigners i.e non Swedish speaking.  My anger had á nothing to do with hatred against foreigners, but it was an á expression of the anger I feel when I see people being used .|1|
11019|1|1|19|1|30|1|2|5|1|2|4|1|4|2|1|1|0|0|1|0|0|0|0|1|2|3|1|0|0|5|0|3|0|0|1|sadness|4|2|0110194|At the begining of a new course one is afraid of encountering á problems one can not manage.  Thoughts revolve around failing á the subject and the consequences it would have for the future.|1|
11019|1|1|19|1|30|1|2|5|1|2|5|1|2|4|3|0|0|0|0|0|0|0|0|1|0|3|0|0|3|1|3|1|1|3|0|disgust|2|4|0110195|While walking in town I noticed how the police harrassed a man á who was under the influence of alcohol.  They terrified him with á the thought of arrest by driving close behind him on a pedestrian á street.  My disgust was directed at the gestures and the facial á expressions of the policemen; they seemed to be enjoying á themselves.|1|
11019|1|1|19|1|30|1|2|5|1|2|6|2|2|3|2|0|0|1|0|0|0|0|0|1|2|3|1|1|1|2|3|3|3|1|0|shame|2|3|0110196|When my boyfriend revealed that he knew that I had discovered á things of an important nature about him, I felt ashamed as I had á not mentioned it earlier.|1|
11019|1|1|19|1|30|1|2|5|1|2|7|1|2|4|1|1|0|2|0|0|0|0|0|3|3|1|2|0|2|4|3|3|3|0|1|guilt|2|4|0110197|When I am dishonest to a friend to whom I am very close.  I á feel guilty because I know that he gives a different version of á the truth and I have not corrected these mistakes, and he is á aware that I know that they are wrong.|1|
11020|1|1|20|1|24|8|2|4|4|2|1|3|3|3|0|1|2|1|0|1|0|0|1|1|3|1|1|2|1|4|1|3|2|0|1|joy|3|3|0110201|When I found out that I had passed the last two exams by a á margin of three marks.|1|
11020|1|1|20|1|24|8|2|4|4|2|2|3|2|3|0|1|0|0|0|0|0|0|0|2|2|3|2|3|0|4|0|2|3|0|1|fear|2|3|0110202|When my father was ill and was waiting for the results of his tests.|1|
11020|1|1|20|1|24|8|2|4|4|2|3|1|3|3|0|0|0|0|0|0|0|0|0|1|1|3|3|0|4|1|0|2|2|0|0|anger|3|3|0110203|When I got caught in the pouring rain last Thursday and did not á have a raincoat on me.|1|
11020|1|1|20|1|24|8|2|4|4|2|4|4|3|2|0|0|0|1|0|0|0|0|0|2|1|3|3|1|1|5|0|1|0|0|0|sadness|3|2|0110204|When I failed an exam.|1|
11020|1|1|20|1|24|8|2|4|4|2|5|3|1|1|0|0|0|1|0|1|0|0|0|1|1|3|2|2|3|4|3|2|1|3|0|disgust|1|1|0110205|At a Sm÷rgasbord table, a man mixed differnet kinds of picked á herrings with fruit salad.|1|
11020|1|1|20|1|24|8|2|4|4|2|6|3|2|2|1|0|0|1|0|0|0|0|0|2|2|3|2|1|1|3|3|2|2|2|0|shame|2|2|0110206|When I had not prepared my contribution to the group as á thoroughly as the other members, with the result that the á overall result was poor.|1|
11020|1|1|20|1|24|8|2|4|4|2|7|2|4|3|0|0|2|0|0|0|0|0|0|0|2|2|3|3|2|4|2|2|1|3|0|guilt|4|3|0110207|When my father and I worked on the house just after he had á recovered from illness, I was rather lazy.  This meant that he á had to work hard and was not very well later.|1|
11021|1|1|21|2|30|1|2|4|1|2|1|4|4|4|1|0|0|2|1|1|1|0|0|1|3|0|2|0|1|4|1|3|3|2|1|joy|4|4|0110211|When I gave birth to my son and saw that he was alive and that I á had managed it well.  He was born a month too early with a á malfunctioning lung.  This happened a year ago.|1|
11021|1|1|21|2|30|1|2|4|1|2|2|3|4|4|2|1|1|1|0|0|1|0|0|2|2|3|0|1|0|1|0|0|2|0|2|fear|4|4|0110212|When I found out that my father had lung cancer and they did not á know how long he would live.|1|
11021|1|1|21|2|30|1|2|4|1|2|3|3|3|3|0|0|0|0|0|0|0|0|0|3|2|2|2|0|2|4|2|2|1|1|0|anger|3|3|0110213|When a colleague asked me for help at work, despite the fact á that he had more time to do it than I had.|1|
11021|1|1|21|2|30|1|2|4|1|2|4|1|4|3|0|0|0|0|0|0|0|0|0|3|3|2|3|0|2|1|0|1|1|1|0|sadness|4|3|0110214|When I did not get the salary increase that I had been expecting á and understood how little one's work was appreciated.|1|
11021|1|1|21|2|30|1|2|4|1|2|5|2|1|3|2|0|1|1|0|0|0|0|0|1|1|3|0|1|0|1|1|0|0|1|0|disgust|1|3|0110215|When I was weeding the garden I found a lizard in my hand.|1|
11021|1|1|21|2|30|1|2|4|1|2|6|3|4|2|0|0|0|1|0|0|0|0|0|1|2|3|0|2|1|2|2|0|3|3|0|shame|4|2|0110216|When I met a friend whom I had not seen for a long time and á heard all about her troubles, I thought that I should have got á in touch with her earlier.|1|
11021|1|1|21|2|30|1|2|4|1|2|7|2|3|2|0|0|0|2|0|0|1|0|1|2|1|3|2|0|0|1|2|2|0|3|1|guilt|3|2|0110217|I got angry at my mother for something trivial.  We were in a á bad mood because my father was very ill and I knew that my mother á really needed support.  I had reacted wrongly.|1|
11022|1|1|22|1|24|1|2|8|4|2|1|4|4|4|1|0|1|1|1|1|0|0|0|1|1|1|1|0|4|5|0|3|3|3|0|joy|4|4|0110221|New year's eve 1983/1984, I met my girlfriend.  We stood on the á steps outside her parents home and I kissed her for the á first time.|1|
11022|1|1|22|1|24|1|2|8|4|2|2|3|3|4|4|1|2|2|0|0|0|0|2|3|1|3|0|1|1|2|2|1|0|0|1|fear|3|4|0110222|When I was stopped by plain clothes policemen because the car I á was driving had overturned on the Avenue.  I had been driving too á fast, and I was afraid when I was stopped, questionned and then á toild to go.  The situation ended happily since there were no á consequences.|1|
11022|1|1|22|1|24|1|2|8|4|2|3|2|2|2|2|0|0|0|0|0|0|0|0|1|2|3|2|2|3|1|0|2|1|3|0|anger|2|2|0110223|The editor changed the heading of an article that I had written.  á He considered the heading to be derogatory towards the person I had written á about.|1|
11022|1|1|22|1|24|1|2|8|4|2|4|4|4|4|3|1|0|2|1|0|1|0|0|2|2|3|0|0|4|1|0|0|2|2|2|sadness|4|4|0110224|A close acquaintance of the family died of lung cancer.  á Although it was expected, I still felt depressed.|1|
11022|1|1|22|1|24|1|2|8|4|2|5|4|3|3|0|1|1|0|0|0|0|0|0|1|0|3|0|0|3|4|0|1|0|3|1|disgust|3|3|0110225|When I saw a picture, in the Gothenburg Post, of a totally á demolished car with two fatally injured passengers.  The car was á so badly damaged that they couldn't get the bodies out at the á scene of the accident.|1|
11022|1|1|22|1|24|1|2|8|4|2|6|3|4|4|1|1|1|0|1|0|0|0|0|3|3|1|1|0|1|3|3|1|1|0|1|shame|4|4|0110226|One night I had a sexual intercourse with another man.  My sexual á desire and my curiosity had made me jump into bed with him.  I am á ashamed of myself now.|1|
11022|1|1|22|1|24|1|2|8|4|2|7|3|4|2|0|2|0|0|1|0|0|0|0|3|3|3|3|1|0|3|3|1|1|0|2|guilt|4|2|0110227|Due to laziness, I failed the term studies completely at á University.  I also wanted, to some extent, to protest against my á parents' expectations.|1|
11023|1|1|23|1|25|8|2|7|5|2|1|1|1|1|0|0|0|0|0|0|0|0|0|1|3|1|1|1|0|4|0|2|0|1|0|joy|1|1|0110231|When I got the loan for my studies.|1|
11023|1|1|23|1|25|8|2|7|5|2|2|4|2|4|2|0|0|0|1|0|0|0|0|3|2|3|0|1|3|2|0|2|1|0|0|fear|2|4|0110232|I met intoxicated people with dubious intentions in a back alley á one Wednesday night.|1|
11023|1|1|23|1|25|8|2|7|5|2|3|2|2|3|1|1|0|1|1|0|0|0|0|2|0|3|0|1|3|1|0|2|2|0|1|anger|2|3|0110233|On the T.V I saw a news feature on South Africa.  A policeman      á attacked a group of black people with a whip.|1|
11023|1|1|23|1|25|8|2|7|5|2|4|1|1|2|0|0|0|0|0|0|0|0|0|0|2|3|3|1|3|5|0|2|2|1|0|sadness|1|2|0110234|The thought of having to read a boring book of 400 pages in á English.|1|
11023|1|1|23|1|25|8|2|7|5|2|5|3|1|2|0|0|0|0|0|0|0|0|0|2|0|3|0|1|2|4|3|0|1|0|0|disgust|1|2|0110235|Grovelling people.|1|
11023|1|1|23|1|25|8|2|7|5|2|6|3|2|2|1|0|0|0|0|0|0|0|1|3|3|3|3|3|1|5|0|1|2|0|0|shame|2|2|0110236|My inability to assert myself positively in a group.|1|
11023|1|1|23|1|25|8|2|7|5|2|7|1|3|2|0|0|1|0|0|0|0|0|0|2|3|3|3|2|1|5|0|1|0|0|0|guilt|3|2|0110237|I experience feelings of guilt because I do not study enough.|1|
21009|1|2|9|2|21|1|2|8|1|9|5|3|1|3|0|0|0|1|0|0|0|0|0|1|1|3|0|0|0|3|3|3|0|0|0|disgust|1|3|0210095|Observing someone in the cafeteria noisily gulping in his food, á having extremely bad manners.|1|
21009|1|2|9|2|21|1|2|8|1|9|6|2|1|2|0|0|0|1|0|0|0|0|0|2|3|3|0|0|1|3|2|1|0|0|0|shame|1|2|0210096|I guess I have often been ashamed after having talked badly of á other people.|1|
21009|1|2|9|2|21|1|2|8|1|9|7|3|3|3|1|0|2|1|0|0|0|0|1|1|2|3|0|0|1|0|2|1|1|1|0|guilt|3|3|0210097|Having been angry and unpleasant towards my parents.|1|
21010|1|2|10|2|19|1|2|4|1|9|1|2|4|2|0|1|1|1|1|1|0|0|0|1|2|1|1|1|2|1|1|2|3|2|1|joy|4|2|0210101|When my sister - after a history of one abortion and one á stillbirth - gave birth to a perfectly healty boy.|1|
21010|1|2|10|2|19|1|2|4|1|9|2|4|4|3|0|1|0|1|0|0|1|0|0|1|1|3|3|2|4|5|0|0|3|0|2|fear|4|3|0210102|When my sister had the still born child, she was emotionally very á deep down, and it took her a long time to recover.|1|
21010|1|2|10|2|19|1|2|4|1|9|3|1|3|2|1|0|2|2|0|0|0|0|0|1|1|3|3|2|3|5|1|2|2|2|0|anger|3|2|0210103|We were starting a student project, and the teacher we talked to á was very negative and not very helpful.|1|
21010|1|2|10|2|19|1|2|4|1|9|4|3|4|3|0|2|0|2|1|0|1|0|0|2|2|3|3|3|2|1|2|1|1|0|3|sadness|4|3|0210104|When my boyfriend openly let me down, preferring another girl.|1|
21010|1|2|10|2|19|1|2|4|1|9|5|3|4|2|0|0|0|1|1|0|0|0|0|2|2|3|3|0|2|1|2|1|1|0|0|disgust|4|2|0210105|I felt some disgust for my boyfriend for a time, after he had á left me.|1|
21010|1|2|10|2|19|1|2|4|1|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0210106|Can't think of any.|1|
21010|1|2|10|2|19|1|2|4|1|9|7|4|4|2|0|0|0|0|0|0|0|0|0|2|1|3|3|2|2|1|1|1|3|0|0|guilt|4|2|0210107|Before an accident, my aunt offered me the front seat of the car, á next to the driver. I declined, she took that seat and was killed á there when the car crashed.|1|
21011|1|2|11|1|30|8|2|8|4|9|1|2|3|3|0|0|1|1|0|1|0|0|1|1|1|1|1|1|4|0|1|3|3|3|0|joy|3|3|0210111|Unexpected visit by a close friend, whom I hadn't seen for half a á year.|1|
21011|1|2|11|1|30|8|2|8|4|9|2|4|1|2|1|0|0|1|0|0|0|0|1|2|1|3|3|1|1|2|0|3|2|1|0|fear|1|2|0210112|I wandered by mistake into the safety zone of a shooting range, á and was shot at.|1|
21011|1|2|11|1|30|8|2|8|4|9|3|2|1|4|2|0|0|1|0|0|0|0|0|1|1|3|3|3|3|5|3|3|2|1|0|anger|1|4|0210113|Being treated unfairly.|1|
21011|1|2|11|1|30|8|2|8|4|9|4|3|4|3|3|1|0|0|1|0|0|0|0|2|2|2|2|1|2|3|2|3|1|3|1|sadness|4|3|0210114|Breaking up with a girl.|1|
21011|1|2|11|1|30|8|2|8|4|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0210115|Nothing.|1|
21011|1|2|11|1|30|8|2|8|4|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0210116|None.|1|
21011|1|2|11|1|30|8|2|8|4|9|7|4|3|3|1|1|0|2|0|0|0|0|1|3|3|3|2|0|1|1|0|2|0|1|1|guilt|3|3|0210117|Little contact with my father before he died.|1|
21012|1|2|12|2|23|1|1|4|5|9|1|3|3|3|2|1|1|2|1|1|0|0|0|1|1|1|1|1|3|4|1|3|3|3|1|joy|3|3|0210121|When I was accepted as a student at the college, not having á thought it possible.|1|
21012|1|2|12|2|23|1|1|4|5|9|2|4|4|4|4|0|1|1|1|0|0|0|1|3|1|3|0|3|0|1|0|0|0|1|0|fear|4|4|0210122|When I was the first to arrive at the scene after an accident, á and found that a close school friend had been killed.|1|
21012|1|2|12|2|23|1|1|4|5|9|3|4|3|3|3|1|2|5|1|0|1|0|1|1|1|3|2|3|2|1|2|1|1|2|2|anger|3|3|0210123|I was accused of having done something, which I hadn't and got á very angry.|1|
21012|1|2|12|2|23|1|1|4|5|9|4|3|4|3|2|1|1|1|1|0|1|0|0|1|2|3|0|0|0|4|0|2|2|0|2|sadness|4|3|0210124|When my grandmother died.|1|
21012|1|2|12|2|23|1|1|4|5|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0210125|Not applicable.|1|
41019|1|4|19|2|33|8|2|6|1|9|1|4|3|4|0|0|1|2|0|1|0|0|0|1|1|1|3|1|4|1|1|3|3|1|0|joy|3|4|0410191|A couple of years ago during the summer holiday, I was fishing at á a lake with my husband.  Suddenly it started raining while the á sun was still shining. I experienced a feeling of joy, happiness á and fulfillment.  the whole nature was full of music.|1|
41019|1|4|19|2|33|8|2|6|1|9|2|4|1|4|4|0|0|0|0|0|0|0|0|1|2|3|0|0|1|4|1|2|0|0|0|fear|1|4|0410192|I was alone at home, in bed reading a womens' magazine in which á there were storiees of paranormal experiences.  My leg was á itching and I stretched my hand to scratch and I felt another á strange hand. (later I realized that it was the corner of the á blanket)|1|
41019|1|4|19|2|33|8|2|6|1|9|3|1|2|2|2|0|0|2|0|0|0|0|2|2|2|3|3|3|3|1|1|2|2|3|0|anger|2|2|0410193|I went to a lecture and once again it had been cancelled, this á was the second time.  One had a negative attitude towards the á lecturer.á |1|
41019|1|4|19|2|33|8|2|6|1|9|4|2|3|3|0|0|0|3|1|0|0|0|1|2|1|3|2|2|0|4|1|2|3|2|0|sadness|3|3|0410194|I heard that a former superior of mine had died, I was later at á home home reading about it in the newspaper and I thought of our á interaction and how it was no longer possible.  The limited scope á of human life is sad.|1|
41019|1|4|19|2|33|8|2|6|1|9|5|1|1|4|1|1|1|2|0|0|0|0|0|2|1|3|0|0|3|1|0|2|2|0|1|disgust|1|4|0410195|In the tram there was a fat, sickly looking woman in front of me á who was asking for directions in a thick voice.  When she got up to á go a disgusting smell of urine came from her.  I felt that I á would choke.|1|
41019|1|4|19|2|33|8|2|6|1|9|6|3|1|2|1|0|2|2|0|0|0|0|0|1|1|2|2|1|1|1|1|1|1|1|0|shame|1|2|0410196|When we were at home, my husband and I, he made a remark about á something I had done, in a perfectly friendly manner.  My deed á had been unjust and I knew that my husband was right, therefore my á sense of shame.|1|
41019|1|4|19|2|33|8|2|6|1|9|7|1|4|2|1|0|0|1|1|0|0|0|1|2|1|3|2|0|1|5|2|1|1|0|0|guilt|4|2|0410197|I made a remark to my sister concerning her attitude to men, the á way she talked and I compared her to an acquaintance of mine.  á Later, the same evening, my sister looked sad.  I felt guilty á about her sadness.|1|
41020|1|4|20|2|26|1|2|7|6|2|1|3|4|3|2|0|1|1|0|1|0|0|0|2|2|1|0|1|0|4|1|3|3|3|0|joy|4|3|0410201|I had a summer job in Sweden, and my boyfriend came to meet me on á my birthday.|1|
41020|1|4|20|2|26|1|2|7|6|2|2|3|4|4|2|1|0|1|1|0|0|0|0|3|2|3|0|0|1|5|0|1|0|0|1|fear|4|4|0410202|I went to practice in Sweden during summer, and I was afraid that á I would not do well.|1|
41020|1|4|20|2|26|1|2|7|6|2|3|3|3|3|2|0|2|1|1|0|0|0|2|0|1|3|3|3|2|1|3|2|1|0|0|anger|3|3|0410203|In the holiday cottage of our association, two of my pals came to á wake me up early one morning by bringing a radio played at the á highest volume into my room - it was the morning service at its á loudest.|1|
41020|1|4|20|2|26|1|2|7|6|2|4|3|4|4|2|1|0|2|0|0|1|0|0|1|0|3|0|0|0|1|0|2|2|0|2|sadness|4|4|0410204|My grandmother died suddenly last summer.|1|
41020|1|4|20|2|26|1|2|7|6|2|5|3|4|4|2|1|0|1|1|0|0|0|0|1|1|3|0|3|3|1|3|0|1|0|1|disgust|4|4|0410205|My superior at the summer job swindled customers as much as he á could, and once put me in a difficult situation after which I á could not but detest him.|1|
41020|1|4|20|2|26|1|2|7|6|2|6|4|3|3|3|0|2|0|1|0|0|0|0|3|1|3|0|0|1|3|2|2|1|0|0|shame|3|3|0410206|Once I arrived two hours late to my work place (a bank) and I was á still feeling feeble and tired.|1|
41020|1|4|20|2|26|1|2|7|6|2|7|1|3|1|0|1|0|0|0|0|0|0|0|2|1|0|1|2|1|2|2|1|2|0|1|guilt|3|1|0410207|Our association had Polish visitors and when they were going back á by boat I did not go to see them off (I am the chairman of the á association).|1|
41021|1|4|21|2|22|1|2|8|8|9|1|1|3|3|2|0|2|1|1|1|0|0|1|2|1|1|1|1|2|1|0|3|3|3|0|joy|3|3|0410211|I was told quite unexpectedly that one wanted me to become the á vice-chairman of our student organisation.  I was really á surprised and joy was the first emotion I felt, though behind it á there was worry - how shall I succeed ?|1|
41021|1|4|21|2|22|1|2|8|8|9|2|3|2|2|2|1|2|2|0|1|0|0|1|2|3|1|1|1|1|5|1|3|2|3|1|fear|2|2|0410212|Our tutorial group was soon to be divided, and we got a list of á names of freshmen, out of which five were to be in my group.  We á read the names and then each group went its own way to a seminar á room.  I wondered how I would cope with the new situation and if á I would succeed as a group leader.|1|
41021|1|4|21|2|22|1|2|8|8|9|3|2|3|2|0|0|0|0|1|0|0|0|0|3|1|3|2|0|2|1|2|2|2|0|0|anger|3|2|0410213|We were in a disco and the evening was not at all pleasant.  á Despite my not knowing why, I was angry with my companion.  I let á him feel my bad humour as I cannot hide my feelings.|1|
41021|1|4|21|2|22|1|2|8|8|9|4|4|4|4|0|1|0|1|1|0|0|0|0|2|1|3|0|1|4|3|0|0|2|3|1|sadness|4|4|0410214|My grandmother died, and my mother called me one sunday morning á in the Autumn.  The way my mother told me about it, I hated her á at that moment.  She sounded as if she had been waiting for the á death of my grandmother.  I had lost a person close to me.  I á felt guilty too as I had been bad to my grandmother of late.  I had not á remained calm when she no longer understood everything so well.|1|
41021|1|4|21|2|22|1|2|8|8|9|5|2|1|1|2|0|0|1|0|0|0|0|0|1|1|3|2|1|4|4|1|2|2|0|0|disgust|1|1|0410215|At the underground station, a drunkard came to speak to me.  He á tried to ask me something but I did not answer so he began to á speak about me with his companion.  I detested this dirty á growling man.|1|
41021|1|4|21|2|22|1|2|8|8|9|6|1|3|2|0|0|0|1|1|0|0|0|0|0|1|3|2|0|1|1|3|1|1|0|0|shame|3|2|0410216|I was worried by a task related to my studies which had to be á done in groups of two.  I was talking about it to my friends when á I said something negative, in too abrupt a manner, concerning my á work partner.  I did not quite mean what I said and I felt á ashamed at having been mean enough to criticize him as he is also á a friend of mine.|1|
41021|1|4|21|2|22|1|2|8|8|9|7|3|4|3|0|0|0|1|1|0|0|0|0|2|2|1|1|3|1|5|2|1|1|0|0|guilt|4|3|0410217|I had told my boyfriend that I did not want to go on with our á relationship.  I knew that I was important to him but I wanted to á be free.  I saw that this was difficult for him but I remained á firm and did not change my mind.|1|
41022|1|4|22|1|21|1|1|7|7|9|1|1|3|2|2|0|0|1|0|0|0|0|0|1|1|1|2|1|1|5|1|3|3|3|0|joy|3|2|0410221|Last night I had a chat with a fellow student.  I had known her á for about half a year, and for the first time we were speaking á \the same language\"- meaning an inspiring discussion and á|encounter."|1|
41061|1|4|61|2|20|1|2|5|5|1|3|1|2|3|3|0|0|3|0|0|0|0|2|1|1|3|3|3|2|4|2|1|2|3|0|anger|2|3|0410613|[ I sometimes quarrel with my mother because she blames me, á though I have not in any way been connected to some events.]|1|
41061|1|4|61|2|20|1|2|5|5|1|4|4|4|4|1|0|1|1|1|0|1|0|0|1|1|3|3|1|1|3|1|2|2|0|1|sadness|4|4|0410614|After hearing about the death of my grandfather.  First I could á not believe it, but later I wept and felt the situation was á hopeless.  I felt lonely and wanted to be consolated.|1|
41061|1|4|61|2|20|1|2|5|5|1|5|1|1|1|2|0|0|2|0|0|0|0|2|1|1|2|3|2|2|5|1|1|2|3|0|disgust|1|1|0410615|In the evening, while I was watching TV, my little brother came á in and started eating food he had brought from the kitchen while á I was trying to concentrate on the program.|1|
41061|1|4|61|2|20|1|2|5|5|1|6|2|4|2|0|0|0|1|0|0|0|0|1|1|1|3|2|1|2|5|3|2|1|3|0|shame|4|2|0410616|My little brother was arrested by the police at the railway station after á he had drunk some beer.|1|
41061|1|4|61|2|20|1|2|5|5|1|7|1|3|3|3|1|2|2|1|1|0|0|3|2|2|2|2|1|3|4|1|3|3|3|1|guilt|3|3|0410617|At my temporary job, I have to restrict  others' actions and make á them obey me, and this very often gives me  a feeling of guilt.  I á wish there could be some other way of acting.|1|
41062|1|4|62|2|19|6|1|7|1|0|1|1|4|4|0|0|2|3|1|1|0|0|2|1|2|3|1|1|1|5|3|1|3|2|0|joy|4|4|0410621|I met a dear friend of mine after a long time.  I expressed my feelings á in our own usual way, by mutual scolding and abusing (with á complete understanding) and by touching, patting and taking the á hand of the other person, etc...|1|
41062|1|4|62|2|19|6|1|7|1|0|2|3|4|4|2|1|1|4|0|1|1|0|2|3|2|3|3|1|4|3|1|1|3|0|2|fear|4|4|0410622|I felt fear of the purest kind after a car accident.  The á incident and images of horror kept coming back to my mind.  I á wondered what could have happened to my sister, my friend and me, á though nothing very serious actually happened.|1|
41062|1|4|62|2|19|6|1|7|1|0|3|2|3|2|1|0|2|1|0|0|0|1|2|1|0|3|0|3|2|5|2|3|2|3|0|anger|3|2|0410623|Two boys whom I know were telling me, in an indecent manner, how á they had teased a young and shy girl I know.  They had despised á her conviction, scorned and touched her.  I got very angry and á did not try to conceal it and gave it back to them.|1|
41062|1|4|62|2|19|6|1|7|1|0|4|3|4|4|3|1|2|2|0|0|1|0|0|1|2|3|3|2|1|1|1|1|1|0|2|sadness|4|4|0410624|My sweetheart left me, or rather we decided to break it off by á mutual consent.  The consequences were - unrestrained weeping, á feelings of loneliness, hopelessness and disconsolation.  I felt á that I should find a friend, to talk to joyfully and to forget.|1|
41062|1|4|62|2|19|6|1|7|1|0|5|3|2|2|0|0|1|0|0|0|0|0|0|0|2|3|0|1|3|4|3|2|2|0|0|disgust|2|2|0410625|Out of sheer curiosity, I went to see a pornographic movie in á Copenhagen.  The room was full of men, who panted and á masturbated.  Very disgusting.|1|
41062|1|4|62|2|19|6|1|7|1|0|6|3|2|1|3|0|1|2|1|0|1|1|0|2|2|3|3|2|1|2|3|1|2|2|1|shame|2|1|0410626|After having quarelled unnecessarily and without any reason, and á having been stupidly cross in every way.|1|
11062|1|1|62|1|30|1|2|0|0|2|6|4|2|2|0|0|2|1|0|0|0|0|0|0|1|2|0|0|4|0|0|0|0|0|0|shame|2|2|0110626|[ Do not know.]|1|
11062|1|1|62|1|30|1|2|0|0|2|7|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|4|0|0|0|0|0|guilt|1|1|0110627|Forced to fill in a questionnaire.|1|
